host_ns=1789998418015939882 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789998418016081137 cella_engine: pre-plant ip=9.9.9.9 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789998418016184151 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789998418016447816 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789998418016610041 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789998418016723594 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789998418016830424 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789998418017020852 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789998418017142540 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789998418017303513 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789998418017418298 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789998418017515952 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789998418017657116 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789998418017879394 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789998418018044423 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789998418018159220 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789998418018463782 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789998418018656513 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789998436603375277 cella_engine: release id=0000000033cd7620b002be68b8cc90f6 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436604038383 cella_engine: release id=0000000033cd7d5bb7aab469e72de444 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436604762222 cella_engine: release id=0000000033ce70968c1357479ba8f0f6 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436606156920 cella_engine: release id=0000000033d0737bac9e932f5291588c host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436694051633 cella_engine: release id=000000003427728996696ec6126e2bfc host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436695535399 cella_engine: release id=000000003429722c83c9ff4bbe720ded host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789998436702437228 cella_engine: release id=000000003430793d8bd0b11593ba465f host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789998436704134134 cella_engine: release id=0000000034317b0eaa33f774f3e41fd0 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436725480574 cella_engine: release id=00000000344772ab9701439127b06ddb host='' ip=10.77.0.2 port=50007 direction=1
host_ns=1789998436726495871 cella_engine: release id=0000000034487962b2f2b4a53d78c95c host='' ip=10.77.0.2 port=50007 direction=0
host_ns=1789998436731449332 cella_engine: release id=00000000344d77aea0dd10151a59048b host='' ip=10.77.0.2 port=50007 direction=1
host_ns=1789998436732147753 cella_engine: release id=00000000344d74eb96be4ea81b695e72 host='' ip=10.77.0.2 port=50007 direction=0
host_ns=1789998436737791239 cella_engine: release id=000000003453766d990d85ef6ba6ad7b host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436738753927 cella_engine: release id=00000000345471a7815d29e590aaa1a8 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998436743917181 cella_engine: release id=000000003459710d910a7d7b782647cc host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436744535692 cella_engine: release id=00000000345a75328599890dbe2fb973 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998436750195069 cella_engine: release id=00000000345f7533a605bf84d72b4c56 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436752217065 cella_engine: release id=0000000034627634bd35d7ee1f890cbd host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436753419783 cella_engine: release id=0000000034637349a443372ac0baf228 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998436753613407 cella_engine: release id=0000000034637af89c8691d962272aea host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436773184414 cella_engine: release id=0000000034767d2da2ba4eb192ba7cc7 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436773953217 cella_engine: release id=000000003477794b9aba97f402ee6492 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436775164010 cella_engine: release id=0000000034787b3db394dd43aed8d198 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436800061679 cella_engine: release id=00000000349171fabb4e6ca20b5993bc host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436821015192 cella_engine: release id=0000000034a67792accf38e2968420db host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436822035868 cella_engine: release id=0000000034a77e8ead91f16728cb9c6c host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436822813288 cella_engine: release id=0000000034a8792fa1fe3bb90f9ec436 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436825012467 cella_engine: release id=0000000034aa701eab7c0d14908c0a70 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436825769248 cella_engine: release id=0000000034ab7a04ba0782bae4abb8f4 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436827082313 cella_engine: release id=0000000034ac7e6f8c9c01fc0f58637e host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436905989911 cella_engine: release id=0000000034fb77cdb97d8e314395709d host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998436906918686 cella_engine: release id=0000000034fc7281abb87283a7bd9887 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998436912075808 cella_engine: release id=0000000035017323ba8350b33c6cbd42 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436916204501 cella_engine: release id=0000000035067b118e44e77299e9da11 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436917049016 cella_engine: release id=000000003506780abc24904d825303da host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998436941407923 cella_engine: release id=00000000351e70d9bbc5fe2fdd669c4f host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789998436942471089 cella_engine: release id=000000003520761baca4b817ae161e50 host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789998436947491606 cella_engine: release id=00000000352576a981567785aa98bf45 host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789998436948566144 cella_engine: release id=0000000035267cb5a843364dffa18d26 host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789998436953588543 cella_engine: release id=00000000352b7d549dad2111082818b6 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436954235969 cella_engine: release id=00000000352c7f62b9bd2a1b5d54eded host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998436959897580 cella_engine: release id=000000003531749397f3f7ed8c5d6f27 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436960676072 cella_engine: release id=0000000035327c2bb74b53cdbd16de00 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998436961509386 cella_engine: release id=0000000035337d5da9b4bbd08d3c58cb host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998436968201982 cella_engine: release id=00000000353974ba9b043d92e1fe331b host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436970225251 cella_engine: release id=00000000353c7935a59a127901466b66 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998436971022077 cella_engine: release id=00000000353c7726956f15650eef9a77 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998436971329233 cella_engine: release id=00000000353d7af480d95da9474f9def host='' ip=9.9.9.9 port=53 direction=0
host_ns=1789998437018190060 cella_engine: release id=00000000356b746ba387761622bc70d5 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998437042949128 cella_engine: release id=00000000358478c0a6322f5a36bda646 host='' ip=9.9.9.9 port=53 direction=1
host_ns=1789998437043777964 cella_engine: refuse id=0000000035857c2b884fc10f47d3704b host='example.org' ip=104.20.26.136 port=443 direction=0
host_ns=1789998443512569150 cella_engine: refuse id=000000003a3f71ddaa0eb90b1c787745 host='example.org' ip=104.20.26.136 port=443 direction=0
host_ns=1789998451852964188 cella_engine: release id=000000003e0174fba62ca0e0b9847c6d host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789998451858448776 cella_engine: release id=000000003e077638abc3c8e562c834d1 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998451860658325 cella_engine: release id=000000003e097f5ca9bfabac51336631 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789998451862730906 cella_engine: release id=000000003e0b76d6a9111e0cc739ecf6 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998451866538365 cella_engine: release id=000000003e0f71e1ba8b12c31293a224 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998451873059709 cella_engine: release id=000000003e167a7fb0fdf233962d9569 host='' ip=10.77.0.2 port=50005 direction=1
host_ns=1789998451873963788 cella_engine: release id=000000003e167f848e829440361c0e6d host='' ip=10.77.0.2 port=50005 direction=0
host_ns=1789998451879326567 cella_engine: release id=000000003e1c71fd89678a634f149e23 host='' ip=10.77.0.2 port=50007 direction=1
host_ns=1789998451880065124 cella_engine: release id=000000003e1d7b9cb51cad263e057979 host='' ip=10.77.0.2 port=50007 direction=0
host_ns=1789998473840335067 cella_engine: release id=0000000093e577c4ad08e69fc5bacc37 host='' ip= port=0 direction=1
host_ns=1789998473842038755 cella_engine: release id=0000000093e7765ea38f1fa112f13601 host='' ip= port=0 direction=0
host_ns=1789998473848573104 cella_engine: release id=0000000093ed7a81bd86c86982d0d900 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998473851499699 cella_engine: release id=0000000093f07f98a074692015584127 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998473898574818 cella_engine: release id=00000000941f71cb9b2efd01c58ae877 host='' ip=10.77.0.2 port=50007 direction=1
host_ns=1789998473899467705 cella_engine: release id=0000000094207791ad4f3c294489159b host='' ip=10.77.0.2 port=50007 direction=0
host_ns=1789998473904770972 cella_engine: release id=0000000094257f7bb8e421f3df73ab7e host='' ip=10.77.0.2 port=50007 direction=1
host_ns=1789998473905473962 cella_engine: release id=000000009426776e8d1dbd0e36ff2c60 host='' ip=10.77.0.2 port=50007 direction=0
host_ns=1789998473915183433 cella_engine: release id=0000000094307384958154db8906a18e host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998473916383065 cella_engine: release id=0000000094317fb9aac28bcd65edb16e host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998473921500704 cella_engine: release id=00000000943679459284435d19c0a990 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998473925643793 cella_engine: release id=00000000943a7116b0443109d02e6745 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998473926570574 cella_engine: release id=00000000943b77e4ae0fd55d46928ead host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998473935822455 cella_engine: release id=0000000094447d5291e56226f887d21e host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998473942305347 cella_engine: release id=00000000944b7c3a8a0e932e09136ca9 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998473948499648 cella_engine: release id=000000009451762d813498cd1f174474 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998473949381253 cella_engine: release id=000000009452729b872fe080715f5933 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998473950623566 cella_engine: release id=00000000945378239e472708861bba03 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998473952533743 cella_engine: release id=0000000094557148a1b0b1fe820ba90d host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998473975739343 cella_engine: release id=00000000946c7163a53749acfb740c51 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998473976799394 cella_engine: release id=00000000946d7178b5d8ca74f7481d6e host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998473978162764 cella_engine: release id=00000000946f7463b432ad1262f63008 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998473979890227 cella_engine: release id=0000000094707f4cb56cdbfaf4f159a9 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998473998517953 cella_engine: release id=00000000948379c3bc383a9e0898d92c host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998474000650117 cella_engine: release id=0000000094857d1b97ad7c0d98c7758b host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998474001579181 cella_engine: release id=0000000094867ae6a28edba0296d293b host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998474002802127 cella_engine: release id=000000009487795f8fa7512269af2982 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998474004928670 cella_engine: release id=00000000948976a59ebc2c640511d860 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998474006724221 cella_engine: release id=00000000948b7649a17f04ca179cfb01 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998474009005164 cella_engine: release id=00000000948e71c4acf3dd70940ebe9c host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998474009787734 cella_engine: release id=00000000948e7ffc8b15f558727f30b8 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998474011089678 cella_engine: release id=0000000094907145a01b0b540ed3db37 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998474077809692 cella_engine: release id=0000000094d2764487a9f136994b4307 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998474079175277 cella_engine: release id=0000000094d475278e54dc65d146f353 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998474081691431 cella_engine: release id=0000000094d676cc8cf0ea0abbd6cdc6 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789998474085828809 cella_engine: release id=0000000094da747f8330db64dfadd9ab host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998474087894528 cella_engine: release id=0000000094dc74709c167cbcf0e44e62 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998474089452804 cella_engine: release id=0000000094de794898731fe163800a98 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789998474110839159 cella_engine: release id=0000000094f37d1d9be4fe6dbec4ad2d host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789998474111630425 cella_engine: release id=0000000094f475c0b058af83e392d5fb host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789998474117066161 cella_engine: release id=0000000094fa782ca3592518eec2eea8 host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789998474117924512 cella_engine: release id=0000000094fa74d9b8ab6f69f63e7454 host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789998474123324842 cella_engine: release id=00000000950078b28abe8fe6a7fb9214 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998474124076634 cella_engine: release id=000000009501788c8483c07c193dec25 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998474129618129 cella_engine: release id=00000000950675848685642f217090e2 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998474130632874 cella_engine: release id=00000000950771d78515f00b50848a92 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998474131610149 cella_engine: release id=000000009508767eb8b478c67c6114a1 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998474137964240 cella_engine: release id=00000000950e719b84881341f6c47016 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998474139999200 cella_engine: release id=0000000095107661bdbe8cc6fe69518c host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998474140890814 cella_engine: release id=00000000951173ed85554bfee560c7b1 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998474141345559 cella_engine: refuse id=00000000951277988e6e376d33670824 host='example.org' ip=104.20.26.136 port=443 direction=0
host_ns=1789998479883967657 cella_engine: release id=0000000095e776299082d547cc3a2cc2 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998479890883933 cella_engine: release id=0000000095ee7077bc2aaeadf0639b5f host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998480740434513 cella_engine: refuse id=00000000993f78aaac6ff4b1d0b5f238 host='example.org' ip=104.20.26.136 port=443 direction=0
host_ns=1789998487330145049 cella_engine: release id=000000009d05789080c65dc24e639c92 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789998487339022808 cella_engine: release id=000000009d0e765597fcaa1a36959f96 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998487341116800 cella_engine: release id=000000009d10709e85f767d6e173ecac host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789998490004908958 cella_engine: bridge closed (CancelledError) -- cycle ended, awaiting reconnect
host_ns=1789998490004931560 cella_engine: 175 verdicts, avg 18350 ns, max 66735 ns
