host_ns=1789985322522092731 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789985322522250648 cella_engine: pre-plant ip=9.9.9.9 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789985322522355755 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789985322522443239 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789985322522489987 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789985322522556772 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789985322522627746 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789985322522743864 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789985322522796202 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789985322523010004 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789985322523226930 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789985322523323411 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789985322523398463 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789985322523485977 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789985322523547803 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789985322523613236 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789985322523648432 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789985322523738832 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789985355706616775 cella_engine: release id=000000006c157e1face4fa3edffcb9af host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985355707392722 cella_engine: release id=000000006c157169b46bcc7a33b8aa20 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985355712796359 cella_engine: release id=000000006c1b7381b1403dfcd975aef9 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985355735620845 cella_engine: release id=000000006c32739c88d18e9dda5699e5 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985355736320249 cella_engine: release id=000000006c327faa932515a96ce13955 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985355741861303 cella_engine: release id=000000006c387317a82ab72270ffa835 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985355743963621 cella_engine: release id=000000006c3a7ef39f45e42db9c6707b host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985355744970662 cella_engine: release id=000000006c3b78519b890a9aae97c056 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985355745631843 cella_engine: release id=000000006c3c7339b148f3e92923b796 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985355750356154 cella_engine: release id=000000006c40796f9a2c30891c05aa9a host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985355769241475 cella_engine: release id=000000006c5372c1b474761325f8c9ba host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985355770189676 cella_engine: release id=000000006c5470e080f00703e123664d host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985355771162271 cella_engine: release id=000000006c5575c992f2bb1a08c9f04a host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985355791993467 cella_engine: release id=000000006c6a7a16a6b45222e6ddaf72 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985355792110085 cella_engine: release id=000000006c6a79cf8cc0b075709e0924 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985355794002018 cella_engine: release id=000000006c6c7ec5aa7891e16b258a94 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985355794630448 cella_engine: release id=000000006c6d7dc7a83d8a5dc04dfe6d host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985355795952650 cella_engine: release id=000000006c6e7be7ac7126da65c96a07 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985355796632226 cella_engine: release id=000000006c6f7745b4b7fee5f27114d8 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985355798298155 cella_engine: release id=000000006c707876902c58bfe2056ebf host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985355799109869 cella_engine: release id=000000006c7176e8afcbeda0950ad5ce host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985355800010049 cella_engine: release id=000000006c727ce4b241bfa729d22992 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985355800419648 cella_engine: release id=000000006c727585927ed52755b36d64 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985355802678419 cella_engine: release id=000000006c757b38b8032f5adb668750 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985356543866675 cella_engine: release id=000000006f59706baf34f5e8e0973259 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985356545066679 cella_engine: release id=000000006f5b78f08612a69ac95dd472 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985356545227902 cella_engine: release id=000000006f5b74e2b19cad5a95da3332 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985356553715509 cella_engine: release id=000000006f64723a88742bfc6d5b9f0b host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985359372626927 cella_engine: release id=000000007a6678b6a9f2777705bcb97e host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985359380105359 cella_engine: release id=000000007a6e7e49988a9058bec326ff host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985359386635450 cella_engine: release id=000000007a747c6ea10e647fd204ffc5 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985359417742341 cella_engine: release id=000000007a9475d68db6ea1fa66f209c host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985359854247985 cella_engine: release id=000000007c487fb48e22a54a10c008ea host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985359855780964 cella_engine: release id=000000007c4a7f6f9a757b0c6c4e3fd1 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985359857308101 cella_engine: release id=000000007c4b7caa966126d817c71e81 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985359863959230 cella_engine: release id=000000007c527fef93d4543e713d7fc3 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985359866018656 cella_engine: release id=000000007c5472e192d46deaccfe95f4 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985359869389125 cella_engine: release id=000000007c57733e9e3a910c51dc938f host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985359871691208 cella_engine: release id=000000007c5a73aa8be7c323dea7abb5 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985359876553168 cella_engine: release id=000000007c5f74fe8a13129a385538e8 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985359901381097 cella_engine: release id=000000007c777edabe24a205c2dff273 host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789985359904054687 cella_engine: release id=000000007c7a7b80b05329e2df1bb265 host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789985359909640315 cella_engine: release id=000000007c807688b6b4b174b00cdf30 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985359910912795 cella_engine: release id=000000007c8172deace997556a6313e7 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985359915969008 cella_engine: release id=000000007c86766ebe32614b43184fa8 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985359938792153 cella_engine: release id=000000007c9d77e4a454eb985ea31f48 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985359939941231 cella_engine: release id=000000007c9e7147aaf2018f2abdd4b5 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985359946032468 cella_engine: release id=000000007ca47f09bb4bec02de3b9dce host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985359951226340 cella_engine: release id=000000007ca97fb6b58121eccfcb8e2b host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985359953312658 cella_engine: release id=000000007cab759ea73cabf1c11f1799 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985359954257282 cella_engine: release id=000000007cac7ca79926d9240ed11288 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985359955638736 cella_engine: release id=000000007cae78f59adad5e56a7a2a58 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985359957114457 cella_engine: release id=000000007caf72058fdf29073d1a468d host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985359959737902 cella_engine: release id=000000007cb273248b614b9547a858a2 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985359976604343 cella_engine: release id=000000007cc276b688e4fdbd4439927b host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985359977949068 cella_engine: release id=000000007cc4740db3264027a7a21600 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985359978614557 cella_engine: release id=000000007cc47d579b6fa1980b3e30a0 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985359979783062 cella_engine: release id=000000007cc67aa5b8be3270e14d2222 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985359981186917 cella_engine: release id=000000007cc77e1d9e9e74fcd8ec79d7 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985359982591395 cella_engine: release id=000000007cc97bb1800dc0a4d60fa991 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985360005717289 cella_engine: release id=000000007cdf7094bb15b5c1524fd5c8 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985360007148726 cella_engine: release id=000000007ce17a4ead633782248cfeb5 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360009785487 cella_engine: release id=000000007ce476eda622d78a19fbd5d1 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360010974340 cella_engine: release id=000000007ce576d5b7f55dd3eb11ab1f host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360011626925 cella_engine: release id=000000007ce67c25aa7d51a004960e19 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985360012117616 cella_engine: release id=000000007ce677f98f0350bce8131b2b host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360013226869 cella_engine: release id=000000007ce77ab5b7d950b1d2bc2f06 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360014061286 cella_engine: release id=000000007ce8705a950652c8af78e17a host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985360014240062 cella_engine: release id=000000007ce8780e9ee7e6531968f2dd host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360015417883 cella_engine: release id=000000007ce976d0a1f8788cba35d938 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360016266025 cella_engine: release id=000000007cea7a0ea625d5b2a434febd host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985360016462435 cella_engine: release id=000000007cea70528c5077d6f44bcdee host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360018213863 cella_engine: release id=000000007cec7c6f808321fd668d6091 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985360643379424 cella_engine: release id=000000007f5d74f39d1b182ca7c482d2 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985360644646613 cella_engine: release id=000000007f5f7d58a98c9b5e7f13eccd host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985360645018681 cella_engine: release id=000000007f5f7c22adc31cc4f2c2d57b host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985360692757050 cella_engine: release id=000000007f8f78f88d9ac96f93ce8ce7 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985363481007025 cella_engine: release id=000000008a7273b59b087983153a12b9 host='openrouter.ai' ip=104.18.2.115 port=443 direction=1
host_ns=1789985363482452570 cella_engine: release id=000000008a747af9b3945801613208b5 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985363482761630 cella_engine: release id=000000008a7477dc8e47cd83aa8ccb97 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985363490895433 cella_engine: release id=000000008a7d7384a4fc017b3cf44c55 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985363492400148 cella_engine: release id=000000008a7e7868a3628696ebf6ab11 host='openrouter.ai' ip=104.18.2.115 port=443 direction=0
host_ns=1789985363492542615 cella_engine: release id=000000008a7f7a269be5a240709b58c1 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985363499089178 cella_engine: release id=000000008a857a74afd874dd0c277313 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985363557862988 cella_engine: release id=000000008abf77ec8f575c752b094ab7 host='' ip=10.77.0.2 port=50005 direction=1
host_ns=1789985363559306719 cella_engine: release id=000000008ac17519846bcdb1eac43a8e host='' ip=10.77.0.2 port=50005 direction=0
host_ns=1789985363565655610 cella_engine: release id=000000008ac87664bf3d4051a4c9c274 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985363566462675 cella_engine: release id=000000008ac8721b80ad741dedbbf479 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985363572268116 cella_engine: release id=000000008ace79a094157a58a3d287fd host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985363597161879 cella_engine: release id=000000008ae774be88d9ddcb323a73c0 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985363598126570 cella_engine: release id=000000008ae872359d93e7dfbf13d53e host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985363599038212 cella_engine: release id=000000008ae973a59bee03813a0312c6 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985363605452105 cella_engine: release id=000000008aef747e966454e011fd4aa9 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985363607679467 cella_engine: release id=000000008af271d6b06bcf399a6dc66e host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985363608826070 cella_engine: release id=000000008af376b4b465ca048d94b4c3 host='' ip=10.77.0.2 port=50006 direction=0
