host_ns=1789984368809713003 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789984368809856943 cella_engine: pre-plant ip=10.77.0.1 port=443 ethertype=0x0800 keep_open=86400
host_ns=1789984368809953615 cella_engine: pre-plant ip=10.77.0.1 port=80 ethertype=0x0800 keep_open=86400
host_ns=1789984368810040969 cella_engine: pre-plant ip=10.77.0.1 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789984372129147600 cella_engine: release id=000000000d0979fea6a5c616ce72aaad host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984372134319772 cella_engine: release id=000000000d0f714eb0ddba81a139da9e host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984372141099853 cella_engine: release id=000000000d1572b3a689c06c2b557e16 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984372182859655 cella_engine: release id=000000000d3f7b9c805ffe1b9c686817 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984377996387760 cella_engine: release id=0000000023f57fc196755f0af35e124e host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984377997272200 cella_engine: release id=0000000023f67d53b6b61f55287064af host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984377998470680 cella_engine: release id=0000000023f77e089b78ff778704249b host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378024068536 cella_engine: release id=000000002410712aad44ac9c4129d2e6 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984378029417910 cella_engine: release id=0000000024167de799660b4d42d33783 host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984378030088189 cella_engine: release id=0000000024167312bc2aa5ff82b1a532 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984378035702180 cella_engine: release id=00000000241c7857b3bbae69c4dfba3d host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984378036393348 cella_engine: release id=00000000241d77728c2a8761be8ed8a5 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378041955903 cella_engine: release id=00000000242271f6a9d11615ae0069c5 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378042570316 cella_engine: release id=0000000024237939963ca5713c1c2683 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378048170462 cella_engine: release id=0000000024287f7d90cb77cc319e12a3 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378050218467 cella_engine: release id=00000000242b766b827d7c01ff40af93 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378050973324 cella_engine: release id=00000000242b7668989081df94649bed host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378051984654 cella_engine: release id=00000000242c72b79cf880e1e0a601e5 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378058604273 cella_engine: release id=00000000243372a89276a360a32342d8 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378099605291 cella_engine: release id=00000000245c7b9ba6663acfc6a5d935 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378189607206 cella_engine: release id=0000000024b673e5b4912e4bc3364af0 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378190598418 cella_engine: release id=0000000024b773fc93bb9f6bf8d3ef1f host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378191404201 cella_engine: release id=0000000024b87fff8e4413567c3fe082 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378215092079 cella_engine: release id=0000000024cf718682dec85b08bce757 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984378220636249 cella_engine: release id=0000000024d578278ddce862b825a08c host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984378221337346 cella_engine: release id=0000000024d675918a3a1c4e7b5b16c8 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984378227029906 cella_engine: release id=0000000024db78f59f44d6c28071a93f host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984378227797807 cella_engine: release id=0000000024dc7ab2ba972e243306e9bc host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378233032607 cella_engine: release id=0000000024e178bb8169859924003539 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378233583450 cella_engine: release id=0000000024e274a78ffcd024562fd160 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378239271912 cella_engine: release id=0000000024e8721e8de7459508d0b579 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378239940787 cella_engine: release id=0000000024e87f0081a24aa3e654ba26 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378240992172 cella_engine: release id=0000000024e97a7ca865f8363050a69c host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378247585582 cella_engine: release id=0000000024f07c6ba69ae1155449b416 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378288959651 cella_engine: release id=0000000025197a7c9f4bac79fac7501f host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378386649292 cella_engine: release id=00000000257b76c1a6081482d5460d08 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378387783392 cella_engine: release id=00000000257c7f76b8ea1c2901284283 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378410437188 cella_engine: release id=0000000025937eb58af29cfd14e74ff7 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984378415452415 cella_engine: release id=000000002598762c968f923bcc446651 host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984378416749010 cella_engine: release id=000000002599769894fc2719103f031f host='example.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789984378421548101 cella_engine: release id=00000000259e707c8cb68fc459631086 host='example.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789984378422753023 cella_engine: release id=00000000259f7ffd88d8d0a96da121bd host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378427856016 cella_engine: release id=0000000025a473628538e5168188e369 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378428773217 cella_engine: release id=0000000025a57f5a87c4869117ac64f8 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378434172005 cella_engine: release id=0000000025aa73f2b60964815d49795a host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378436203439 cella_engine: release id=0000000025ad79a68233fc79c693c1b9 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378437064566 cella_engine: release id=0000000025ad78c7bde188a03bee5df5 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378438272775 cella_engine: release id=0000000025af730c929a3f26da8aa8bd host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984378444631625 cella_engine: release id=0000000025b570b4a47dd2ea71d33545 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984378485978221 cella_engine: release id=0000000025de7b418d64122eb6d8dbd4 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984393457858661 cella_engine: release id=00000000605a77ed8c47119c0f9b6427 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984393458718846 cella_engine: release id=00000000605b70be81ff7ba819f0e3b0 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984393459602516 cella_engine: release id=00000000605c785da48e2e5522062692 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984393461502543 cella_engine: release id=00000000605e7ecabced96480bb2f4a4 host='example.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789984393470191418 cella_engine: release id=00000000606674fc8b4973e80aced15a host='example.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789984393471123910 cella_engine: release id=0000000060677c71a1b4361d7cef9549 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984393476355823 cella_engine: release id=00000000606d75a788f5c9ed7b56af17 host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984393477129356 cella_engine: release id=00000000606d733fb06aee7ca63da0ea host='example.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789984393482704063 cella_engine: release id=00000000607376df9d416d55ccd49c28 host='example.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789984393816762523 cella_engine: bridge closed (CancelledError) -- cycle ended, awaiting reconnect
host_ns=1789984393816777111 cella_engine: 71 verdicts, avg 11602 ns, max 34416 ns
