host_ns=1789984412202379612 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789984412202507473 cella_engine: pre-plant ip=10.77.0.1 port=443 ethertype=0x0800 keep_open=86400
host_ns=1789984412202600217 cella_engine: pre-plant ip=10.77.0.1 port=80 ethertype=0x0800 keep_open=86400
host_ns=1789984412202703039 cella_engine: pre-plant ip=10.77.0.1 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789984415923415296 cella_engine: release id=000000000e9b7c40be5ababe539e3949 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984415928753800 cella_engine: release id=000000000ea079828b0602c04a4d1177 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984415929530508 cella_engine: release id=000000000ea17b578a31cc755e6340de host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984415930526338 cella_engine: release id=000000000ea27113abf5625da0bd7af8 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984415936997839 cella_engine: release id=000000000ea87d3683f83bcb7f1a868f host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984415937695750 cella_engine: release id=000000000ea9752290101eb7e136acdd host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984415939117339 cella_engine: release id=000000000eaa7d87808ee0260b96a8de host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984415945342669 cella_engine: release id=000000000eb179a3ba28561f3201095e host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984415987261660 cella_engine: release id=000000000eda7f0a8710df7ba07d3c0a host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984421633821708 cella_engine: release id=0000000024e9795687624ae37ffffa7e host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984421634989160 cella_engine: release id=0000000024ea7e48a9b246b0e5ed4e5b host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984429384536391 cella_engine: release id=0000000043307a37a2bf74a1ddf0cff7 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984429385730593 cella_engine: release id=0000000043317383a0ba11c8591b0cf2 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984429386778411 cella_engine: release id=0000000043327fc4836f75a9b786575d host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984430205807428 cella_engine: bridge closed (CancelledError) -- cycle ended, awaiting reconnect
host_ns=1789984430205821925 cella_engine: 40 verdicts, avg 16286 ns, max 79048 ns
