host_ns=1789984256738912477 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789984256739052629 cella_engine: pre-plant ip=10.77.0.1 port=443 ethertype=0x0800 keep_open=86400
host_ns=1789984256739147167 cella_engine: pre-plant ip=10.77.0.1 port=80 ethertype=0x0800 keep_open=86400
host_ns=1789984256739224392 cella_engine: pre-plant ip=10.77.0.1 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789984260163826852 cella_engine: release id=000000000d7376899317c54770224773 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984260170382361 cella_engine: release id=000000000d7a7bc086352c38e6c7cf67 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984260211905739 cella_engine: release id=000000000da378b7afad0b5471b07333 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984265819048666 cella_engine: release id=00000000238a7e72a0f599770a561125 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984265819916245 cella_engine: release id=00000000238b7027b5cf6b95aa81e1bb host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984265821039143 cella_engine: release id=00000000238c72d0b606ce8aa7f7ed78 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984265845782504 cella_engine: release id=0000000023a572aa8415b7ab4871ddbd host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984265852062987 cella_engine: release id=0000000023ab77adbb33e9947715d65b host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984265852913233 cella_engine: release id=0000000023ac725b82217dc81303eacf host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984265858322390 cella_engine: release id=0000000023b2725285f246379312376d host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984265859134905 cella_engine: release id=0000000023b372b59a37fcd910a77d67 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984265864555142 cella_engine: release id=0000000023b87c488de63131f96f5299 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984265865294601 cella_engine: release id=0000000023b97140ac24dec29d570218 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984265866014102 cella_engine: release id=0000000023b97a8a8eeb90e11fa50ac6 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984265870748712 cella_engine: release id=0000000023be70efb6ab359e6a0fa311 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984265871452714 cella_engine: release id=0000000023bf758799860ae79c7e1e87 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984265872824651 cella_engine: release id=0000000023c07cd4a3f14ed1553434fe host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984265879106807 cella_engine: release id=0000000023c77b9990025d7bf7c1e5c3 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984265921084177 cella_engine: release id=0000000023f072439a10076581715398 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266015776000 cella_engine: release id=00000000244f7a53adcce8ef43e41f90 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266016445818 cella_engine: release id=0000000024507cf2b1aadf9eb43e84e9 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266040398903 cella_engine: release id=00000000246875f798d4d3dea3889000 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984266048918631 cella_engine: release id=0000000024707192b852d9d2818820bf host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984266049588820 cella_engine: release id=0000000024717a72b43fc416d2bdd78a host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984266057159906 cella_engine: release id=00000000247974118f991f1a71c3caa8 host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984266057944329 cella_engine: release id=000000002479749ead4c42ddf74761c2 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266065457356 cella_engine: release id=0000000024817875bef7f0184ba6535c host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266066332419 cella_engine: release id=0000000024827647b22e72472561442c host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266067186824 cella_engine: release id=00000000248371b59e26f796a7802600 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266073795964 cella_engine: release id=0000000024897151afe6431362fdddd8 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266074440423 cella_engine: release id=00000000248a7b2d952fa3b7f69470b4 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266075340253 cella_engine: release id=00000000248b7e8fb5be91c69e3599a6 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266080056148 cella_engine: release id=0000000024907c088dcc1e2deb885f33 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266122003944 cella_engine: release id=0000000024b97e769a57f5cd45ba31b8 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266233465585 cella_engine: release id=000000002529725cac0a36ead4bbc86b host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266234180557 cella_engine: release id=00000000252a74229c0652d26de83b85 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266235092419 cella_engine: release id=00000000252b76cea75270b1e09d3113 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266259181360 cella_engine: release id=0000000025437dac82ed361620c2f1a1 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789984266264527810 cella_engine: release id=0000000025487af18fb6eed448a37e0a host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789984266265311431 cella_engine: release id=000000002549779c807163b1f127c41e host='example.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789984266270773948 cella_engine: release id=00000000254e7bd09da47786d27448d4 host='example.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789984266271512274 cella_engine: release id=00000000254f79159efb263d6c0e6d1c host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266276995901 cella_engine: release id=0000000025547ecfaff416f1cee8c3e8 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266277652824 cella_engine: release id=0000000025557c3da067f8e81db33e41 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266283241358 cella_engine: release id=00000000255b7df097f1ad8a2f56a6d3 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266285303871 cella_engine: release id=00000000255d7ce982fd9f4446840bf4 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266286147825 cella_engine: release id=00000000255d76feae93bbe3820c75b3 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266290385973 cella_engine: release id=0000000025627bb991236dd240cf65fe host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984266295782196 cella_engine: release id=0000000025677dcaa5fcaf13864a4b00 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984266336782442 cella_engine: release id=00000000259072f19e74c400ec37a8bb host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984281070528608 cella_engine: release id=000000005f1e73f1a7784f381e11276f host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789984281071426544 cella_engine: release id=000000005f1f7909bfdd690901d0b77b host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984281072421442 cella_engine: release id=000000005f2077d4b2f26dde05d99bf3 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789984281073977244 cella_engine: release id=000000005f217da2b2e5b10e6a70095a host='example.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789984281082964779 cella_engine: release id=000000005f2a78e3aece8485ae736673 host='example.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789984281745624513 cella_engine: bridge closed (CancelledError) -- cycle ended, awaiting reconnect
host_ns=1789984281745639771 cella_engine: 68 verdicts, avg 11179 ns, max 50656 ns
