host_ns=1789998427227568092 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789998427227715920 cella_engine: pre-plant ip=10.77.0.1 port=443 ethertype=0x0800 keep_open=86400
host_ns=1789998427227812642 cella_engine: pre-plant ip=10.77.0.1 port=80 ethertype=0x0800 keep_open=86400
host_ns=1789998427227887993 cella_engine: pre-plant ip=10.77.0.1 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789998436543591456 cella_engine: release id=0000000024767c56aa1f0a5eaf8ea00b host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436544775199 cella_engine: release id=00000000247774c7a6061534809a2693 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436551286986 cella_engine: release id=00000000247e76d29b7b378bdf2e647b host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436592610315 cella_engine: release id=0000000024a779ba8b4a402ea6a3f2e2 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436698155989 cella_engine: release id=000000002510708197056a91913c4af6 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436698940573 cella_engine: release id=0000000025117bb7acd5392ca373cd45 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436722918303 cella_engine: release id=000000002529753c9af3044358c16e30 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789998436729392168 cella_engine: release id=00000000252f7394a9d465fa2e5b5d05 host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789998436730309782 cella_engine: release id=0000000025307f30a23c3a351e6d0d28 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789998436735714470 cella_engine: release id=0000000025367f74b8a8aaf0a8c21cc6 host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789998436736733193 cella_engine: release id=000000002537772d8f3d3f491968671d host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436741799655 cella_engine: release id=00000000253c7282b160e32fc49a8f95 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436742628762 cella_engine: release id=00000000253d73d289bff08c3496f5b3 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436748026657 cella_engine: release id=0000000025427c79adfe8b346c3c6afe host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436748957225 cella_engine: release id=0000000025437225b6a94905193476f7 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436749893713 cella_engine: release id=000000002544738fbb92e8be06f5012a host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436756349544 cella_engine: release id=00000000254b71d4bbb6a727208865fd host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436797652826 cella_engine: release id=0000000025747cdb918e715f3d618845 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436909772975 cella_engine: release id=0000000025e4711a9f2ec962f15c6056 host='example.com' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436910642387 cella_engine: release id=0000000025e576bca891ed9d155800e2 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436914240032 cella_engine: release id=0000000025e87f8b8595073985805721 host='example.com' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436937945662 cella_engine: release id=0000000026007fff8418415295b86901 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789998436944637397 cella_engine: release id=0000000026077a68ba51d4523c5c132e host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789998436945419706 cella_engine: release id=0000000026087d088635e92a15ad1718 host='example.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789998436950856033 cella_engine: release id=00000000260d7bf8b5a9d571bd413ee5 host='example.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789998436951500133 cella_engine: release id=00000000260e7ef68438fb6b8ef26764 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436957142727 cella_engine: release id=0000000026137ddabc59fd63538c3a72 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436957909416 cella_engine: release id=0000000026147317be611dd5b9485454 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436963314335 cella_engine: release id=00000000261a73758f556f606794c564 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436965348254 cella_engine: release id=00000000261c70f4ae5e5376f6a99df3 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789998436966069488 cella_engine: release id=00000000261c7f06bc03bf0103d6cb66 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436967112546 cella_engine: release id=00000000261d74a981d2d6ea434816a0 host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789998436973757754 cella_engine: release id=000000002624716389cccaa298b67f43 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789998437015848003 cella_engine: release id=00000000264e78cfbe0c0e9ad448c7aa host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789998451855815492 cella_engine: release id=0000000060467bc784af5509edd2f173 host='example.org' ip=10.77.0.1 port=443 direction=1
host_ns=1789998451856696285 cella_engine: release id=0000000060477b709f365de41d91fc8d host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789998451857679622 cella_engine: release id=00000000604873f797bc9beb9afeb1db host='example.org' ip=10.77.0.1 port=443 direction=0
host_ns=1789998451859196199 cella_engine: release id=0000000060497d67a67a123bfe68fb96 host='example.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789998451870215039 cella_engine: release id=000000006054787d98ab8cae9dd05fcd host='example.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789998451871501764 cella_engine: release id=0000000060567e5dac0f9b981d425201 host='example.com' ip=10.77.0.1 port=53 direction=0
host_ns=1789998451876376978 cella_engine: release id=00000000605b78ad89e5b985e7c03513 host='example.com' ip=10.77.0.1 port=53 direction=1
host_ns=1789998451877314739 cella_engine: release id=00000000605b70bb93131dcc6bc4f59c host='example.org' ip=10.77.0.1 port=53 direction=0
host_ns=1789998451882593560 cella_engine: release id=0000000060617f0faaa3df1ea26994a5 host='example.org' ip=10.77.0.1 port=53 direction=1
host_ns=1789998452234461182 cella_engine: bridge closed (CancelledError) -- cycle ended, awaiting reconnect
host_ns=1789998452234486941 cella_engine: 71 verdicts, avg 11378 ns, max 33684 ns
