host_ns=1789984247509531972 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789984247509708022 cella_engine: pre-plant ip=9.9.9.9 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789984247509823899 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789984247509917466 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789984247509998538 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789984247510089619 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789984247510162145 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789984247510249680 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789984247510316745 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789984247510402326 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789984247510486283 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789984247510565812 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789984247510643830 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789984247510758775 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789984247510827153 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789984247510913606 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789984247510998355 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789984247511052106 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789984265869150642 cella_engine: release id=0000000032ce772e91d254d88aeb7f0f host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984265874635260 cella_engine: release id=0000000032d27e5ca58e173731b7f306 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984265876126270 cella_engine: release id=0000000032d57588aa7f8a5978a1e0b6 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984265876838968 cella_engine: release id=0000000032d5754a97c1456973c3234f host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984265877103665 cella_engine: release id=0000000032d6794eaed5884fd76a0e8d host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984265901419363 cella_engine: release id=0000000032ee728793cc978f132bd62a host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984265902519388 cella_engine: release id=0000000032ef73cda5575b6f5a8297cf host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984265903177394 cella_engine: release id=0000000032f070f8916513aa37248ad6 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984265924254430 cella_engine: release id=00000000330475b7999d188bc7e4c68a host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984265926529191 cella_engine: release id=000000003307703b9e24f4226472893f host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984265927444920 cella_engine: release id=00000000330872cb8dd061db57e72e37 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984265928223853 cella_engine: release id=0000000033097ca9a912e07ac517fe48 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984265930769473 cella_engine: release id=00000000330b72519f686408caa2fbf8 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984265931536483 cella_engine: release id=00000000330c79f196d8dcf54a660408 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984265932391459 cella_engine: release id=00000000330d7ca18eec0fca2914da24 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266011387399 cella_engine: release id=00000000335c7a6e82b178fc09bbf9c2 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266012768803 cella_engine: release id=00000000335d744fa6ff531ab4867444 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984266019765581 cella_engine: release id=00000000336476a6833396e3803bbd4f host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984266021545743 cella_engine: release id=0000000033667936bec955065bc00f7c host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984266045175803 cella_engine: release id=00000000337d7ff19529a921e432d1ef host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789984266046216608 cella_engine: release id=00000000337f70c19642bf62e98ee40c host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789984266053473554 cella_engine: release id=0000000033857ec3b1a488171c08c631 host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789984266054693785 cella_engine: release id=00000000338775ae9560c87306a39afc host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789984266061865772 cella_engine: release id=00000000338e73dab6a5cdf0f22e0aa7 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984266062853707 cella_engine: release id=00000000338f718fa221e7b996023b1e host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984266070151801 cella_engine: release id=000000003396795dbb0c51355590b31d host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984266072057840 cella_engine: release id=0000000033987b98a3c25ab3803ecdfb host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984266072755861 cella_engine: release id=000000003399701389a31933ab6c4c41 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984266078529551 cella_engine: release id=00000000339e71a4acaaecc672f595f1 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984266079268599 cella_engine: release id=0000000033a07180849673bfa93fedc6 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984266079526483 cella_engine: release id=0000000033a0707e97578db0c318dc31 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984266098807567 cella_engine: release id=0000000033b37e6b90aab19441d48595 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266099982173 cella_engine: release id=0000000033b4796e987aadbcf291ee43 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984266100806520 cella_engine: release id=0000000033b57363856fbbec74573097 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266123852885 cella_engine: release id=0000000033cc72a3b26d724d51f8e32f host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266124889842 cella_engine: release id=0000000033cd7336ac081b74349bdf3c host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984266125733346 cella_engine: release id=0000000033ce72b2b2e8786881f2ad83 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266126223356 cella_engine: release id=0000000033cf7cf0bc369853c16702a0 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984266127528066 cella_engine: release id=0000000033d07ecba300dd215dfd3e8c host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984266130017971 cella_engine: release id=0000000033d27a9d825167606d12a81b host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266130626614 cella_engine: release id=0000000033d377edaa8493ac6aaa1ed2 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984266132106663 cella_engine: release id=0000000033d5734f99a6ef44f1829078 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266230008743 cella_engine: release id=00000000343676ce8b05db195057d867 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984266231365671 cella_engine: release id=00000000343878aca2bba2459eb3c229 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984266236089281 cella_engine: release id=00000000343d7b2090c7a3111eed4e0e host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984266238161561 cella_engine: release id=00000000343f75d49455c7502fff33ba host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984266238986662 cella_engine: release id=00000000343f7d24bfdee384926743ac host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984266261177309 cella_engine: release id=000000003456733cb8bb8be79da0d8e6 host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789984266262227660 cella_engine: release id=0000000034577a3a8076f9c8e0497731 host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789984266267345921 cella_engine: release id=00000000345c79d494898652da224af5 host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789984266268076373 cella_engine: release id=00000000345d7d76967de5e6df3eaad6 host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789984266273577522 cella_engine: release id=00000000346276e1a4867b91e5ee3bff host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984266274306271 cella_engine: release id=00000000346376ab8613e63378692e43 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984266279890636 cella_engine: release id=0000000034687fcabe08c7f79d00ebea host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984266280605499 cella_engine: release id=0000000034697305a10c650b6ee9abf8 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984266281578215 cella_engine: release id=00000000346a782d831a1f33385ebaf8 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984266288214987 cella_engine: release id=0000000034717553b87016294eada998 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984266292351194 cella_engine: release id=0000000034757d18a386a738a8abd288 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984266293195178 cella_engine: release id=00000000347670128df7ae1354336910 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984266294006261 cella_engine: release id=00000000347778e1a0274da7fbab730d host='' ip=9.9.9.9 port=53 direction=0
host_ns=1789984266340723942 cella_engine: release id=0000000034a57a8fae97e6af775eb7ba host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984266363433174 cella_engine: release id=0000000034bc74e1b0e8fef22f7cccad host='' ip=9.9.9.9 port=53 direction=1
host_ns=1789984266364340467 cella_engine: refuse id=0000000034bd735a977b3e90a0177714 host='example.org' ip=172.66.157.237 port=443 direction=0
host_ns=1789984272816679103 cella_engine: refuse id=0000000039697288a036985c850e4b9c host='example.org' ip=172.66.157.237 port=443 direction=0
host_ns=1789984281068222237 cella_engine: release id=000000003d2e730891b2ea35f36116f0 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984281074478054 cella_engine: release id=000000003d367b86b2da86a21b98fb19 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984281076641767 cella_engine: release id=000000003d387425bb631fd609001fb5 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984281076811305 cella_engine: release id=000000003d38773a8aa7cc8ca646aad5 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984281080749840 cella_engine: release id=000000003d3c7a6b8dc1a52189cfd9c9 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984303321209497 cella_engine: release id=00000000941b7e988d72e56531591bf8 host='' ip= port=0 direction=1
host_ns=1789984303323420459 cella_engine: release id=00000000941e797f8bfcd8c8e11f2411 host='' ip= port=0 direction=0
host_ns=1789984303328752400 cella_engine: release id=00000000942473a49c07829a77429981 host='' ip=10.77.0.2 port=50001 direction=1
host_ns=1789984303331530788 cella_engine: release id=0000000094267fa0afc885bea66f7989 host='' ip=10.77.0.2 port=50001 direction=0
host_ns=1789984303339798782 cella_engine: release id=00000000942e729c80be620e0e3dae90 host='' ip=10.77.0.2 port=50001 direction=1
host_ns=1789984303340922332 cella_engine: release id=0000000094307284afa3f52d7d0bab52 host='' ip=10.77.0.2 port=50001 direction=0
host_ns=1789984303354217706 cella_engine: release id=00000000943d70b695b10c52dfe3f587 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984303355685212 cella_engine: release id=00000000943f7e868ea28b25dfea2bc4 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984303364237751 cella_engine: release id=0000000094477856a4ce2c023e9fcdeb host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984303366208161 cella_engine: release id=00000000944974129017824a1acdd8c6 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984303367259575 cella_engine: release id=00000000944a76a7a75b8568b26c7a49 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984303379920518 cella_engine: release id=000000009456749f9a48521816dd5c8f host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984303389932619 cella_engine: release id=00000000946074bd918fe81456c685b4 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984303395439618 cella_engine: release id=00000000946678ed89e2ff7530fb04af host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984303396488338 cella_engine: release id=000000009467724283aa0eafec8a15c9 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984303397688311 cella_engine: release id=000000009469747aa8cfc4f0a28b2d98 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984303399903711 cella_engine: release id=00000000946b7900af158be82db8a1fe host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984303426945618 cella_engine: release id=000000009486713c99d631cac40c978a host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984303430441762 cella_engine: release id=00000000948979d7a83253f8918156d5 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984303431715283 cella_engine: release id=00000000948b71348e5b290a781bb44b host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984303432835547 cella_engine: release id=00000000948c77bda08463013e27772f host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984303445301765 cella_engine: release id=000000009498742eb2b10d7a588d7236 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984303457864844 cella_engine: release id=0000000094a57b97a0199e3dc45e2149 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984303458932499 cella_engine: release id=0000000094a6756d904c56e42de96bf6 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984303460175813 cella_engine: release id=0000000094a778c5b8b67ed5053604ef host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984303462066103 cella_engine: release id=0000000094a9701a89acb01a17521ab8 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984303464063033 cella_engine: release id=0000000094ab748b895fc38109fdf10f host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984303466094236 cella_engine: release id=0000000094ad76be98ce4ea125a56cd7 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984303466981553 cella_engine: release id=0000000094ae73408aca098945d8c69c host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984303468176897 cella_engine: release id=0000000094af7686b2f0563f5a9ea191 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984303549378890 cella_engine: release id=000000009500768ba9de9fb9e6904b7a host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984303551033637 cella_engine: release id=00000000950276d9b037e9a480b52c4c host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984303559659895 cella_engine: release id=00000000950b71108c314c86ff6edd35 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984303560953884 cella_engine: release id=00000000950c70918f450aabd7203dcc host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984303582359307 cella_engine: release id=0000000095217ca897912c0493f16421 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984303583208131 cella_engine: release id=0000000095227d019d20bf88ca5b6369 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984303590678518 cella_engine: release id=00000000952a7eea86fbb2628f925f3f host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984303591437624 cella_engine: release id=00000000952b7a0db68b962c31b7b2c0 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984303599012597 cella_engine: release id=00000000953273e48913f92e7082f442 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984303599874566 cella_engine: release id=0000000095337de5ac8865c48acf394e host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984303607394195 cella_engine: release id=00000000953a712c90c5552b00f5291c host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984303608228041 cella_engine: release id=00000000953b7b0d9dbddb0d6421e580 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984303615783327 cella_engine: release id=00000000954372989c15f38302ae3abf host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984303616938276 cella_engine: release id=0000000095447458b2af7f8eb806947f host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984303617383522 cella_engine: refuse id=000000009544756cbb2bb6b15cbc6144 host='example.org' ip=172.66.157.237 port=443 direction=0
host_ns=1789984309129310161 cella_engine: release id=0000000096197634b6200969956761d4 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984309135817540 cella_engine: release id=0000000096207072a51e0342175c9e57 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984309977552812 cella_engine: refuse id=0000000099697ec3b63a2d691db45158 host='example.org' ip=172.66.157.237 port=443 direction=0
host_ns=1789984316622178074 cella_engine: release id=000000009d367d8cb9bfe90478bc9477 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984316629572999 cella_engine: release id=000000009d3e7284bca2be944d28ae93 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984319370224799 cella_engine: bridge closed (CancelledError) -- cycle ended, awaiting reconnect
host_ns=1789984319370244856 cella_engine: 163 verdicts, avg 22509 ns, max 93806 ns
