host_ns=1789985527162635035 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789985527162793213 cella_engine: pre-plant ip=9.9.9.9 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789985527162913598 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789985527163002746 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789985527163116750 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789985527163232888 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789985527163346401 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789985527163465094 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789985527163562627 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789985527163696759 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789985527163779885 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789985527163884883 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789985527163971886 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789985527164048399 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789985527164127658 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789985527164182491 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789985527164213690 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789985527164239508 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789985549675833085 cella_engine: release id=000000005806768bb8d18d2234ec3ab4 host='' ip= port=0 direction=1
host_ns=1789985549676863320 cella_engine: release id=0000000058077fbc9c46a687472e3394 host='' ip=9.9.9.9 port=53 direction=0
host_ns=1789985549719678654 cella_engine: release id=0000000058327296a1a81c6746fbadd5 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985549751203709 cella_engine: release id=000000005851789ebf194562c81f1fde host='' ip=9.9.9.9 port=53 direction=1
host_ns=1789985549756354961 cella_engine: release id=0000000058577a2f9dfb909b3f02cf6e host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985549756414373 cella_engine: remember ip=104.18.3.115 port=443 skip_freeze=True keep_open=3600
host_ns=1789985555637083722 cella_engine: release id=000000005881735696a12970822587f7 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985555638052912 cella_engine: release id=00000000588371fe969551bd6c4c989a host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985555640571241 cella_engine: release id=0000000058857401af415fefa62c2c0d host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985555668360280 cella_engine: release id=0000000058a07505b331936000270617 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985555669214814 cella_engine: release id=0000000058a2730d95ef0ee46cc5fb01 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985555670509456 cella_engine: release id=0000000058a3757fb66192cbc8196fa0 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985555671266588 cella_engine: release id=0000000058a479b5a3f2d425dfe46f39 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985555672006767 cella_engine: release id=0000000058a574e19196d43c3d490718 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985555672628484 cella_engine: release id=0000000058a57cd69c8a89c75ef1ff2b host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985555674094817 cella_engine: release id=0000000058a77a79994e4728d9bce298 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985556386873912 cella_engine: release id=000000005b6f74c5b3f6727f53a946ba host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985556387717375 cella_engine: release id=000000005b707892900cc6443d48bcc1 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985556388359371 cella_engine: release id=000000005b717f3bb0d368452fa07e54 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985556394550236 cella_engine: release id=000000005b77798882d0305640032333 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985557292804004 cella_engine: release id=000000005ef97974970e16d7809b9f00 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985557294387207 cella_engine: release id=000000005efb71a994bf48a39d2fd386 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985557300543967 cella_engine: release id=000000005f01724fb293161ce79f69ae host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985557302644332 cella_engine: release id=000000005f037c13895795d62cb4163e host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985557303492083 cella_engine: release id=000000005f047753a1d206c273a53e44 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557303632177 cella_engine: release id=000000005f0475b4bb35e38b0093733a host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985557309385569 cella_engine: release id=000000005f0a71ca907194e4ec985c78 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985557344579062 cella_engine: release id=000000005f2d719fb73a1033a805762d host='' ip=10.77.0.2 port=50005 direction=1
host_ns=1789985557345429309 cella_engine: release id=000000005f2e7ef5921ed17928f07a3c host='' ip=10.77.0.2 port=50005 direction=0
host_ns=1789985557350658287 cella_engine: release id=000000005f337040b4d04e53a4b22f02 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985557351572614 cella_engine: release id=000000005f347f22b2d42a12752d8999 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985557357118237 cella_engine: release id=000000005f3a729cbd294a45f1a2f8f3 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985557382093403 cella_engine: release id=000000005f5270f68caa044b4b0f67a3 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985557382984586 cella_engine: release id=000000005f5475a5b530ec2191f44c33 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985557388065677 cella_engine: release id=000000005f5976c2ad3176a2ad471036 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985557390183955 cella_engine: release id=000000005f5b79d6943c4008e8bd6940 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985557390975371 cella_engine: release id=000000005f5c76b0a1a917581d85345a host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985557391364081 cella_engine: release id=000000005f5c7aec97ed691df71dcbf0 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557413914494 cella_engine: release id=000000005f727f53bb97929d5afa1aef host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985557414877531 cella_engine: release id=000000005f7378dd9e4eeacb05a9769c host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557417346347 cella_engine: release id=000000005f76795cbc2e4dbe5ee055f8 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985557438159708 cella_engine: release id=000000005f8b7c438a8364d09c6e3d4e host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985557438251059 cella_engine: release id=000000005f8b790aa7b50746bfe7bbc4 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985557439114662 cella_engine: release id=000000005f8c7b56b40749e12f0b9e70 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557440591665 cella_engine: release id=000000005f8d7961bd42caa87c072bcb host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557441366861 cella_engine: release id=000000005f8e70d6ba96fe0404909b14 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557442264446 cella_engine: release id=000000005f8f739682b9bab0a2790115 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557442411232 cella_engine: release id=000000005f8f75e1a43b706473ea22be host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985557443296373 cella_engine: release id=000000005f907dfb99cad38e7e8114fd host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557444101836 cella_engine: release id=000000005f9179d1826404f8586a508a host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985557444481519 cella_engine: release id=000000005f9170f68dbb3f935c8a3192 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985557446629883 cella_engine: release id=000000005f9375498076c57ac61f51a1 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985558004223124 cella_engine: release id=0000000061c0724e82bf9e7968a51fb9 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985558005583399 cella_engine: release id=0000000061c27000b8d3e63ba78645a8 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985558005782522 cella_engine: release id=0000000061c27311b338c9c9d756e7f8 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985558011955804 cella_engine: release id=0000000061c87f8cb37a3e96d4b6e907 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985558923627448 cella_engine: release id=0000000065577703b9b3ad3cbc1a61af host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985558925759030 cella_engine: release id=00000000655a7e44a8ab4c7664f2eb79 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985558931196991 cella_engine: release id=000000006560770b8bccf01e5c7cefa9 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985558933231551 cella_engine: release id=000000006562795bbb4f5f78a1697788 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985558934386069 cella_engine: release id=0000000065637f148a9e5209c4a65680 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985558934641799 cella_engine: release id=000000006563749682ba3e3d1268d58f host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985558939584340 cella_engine: release id=000000006568709386d4ed639b03a157 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985558946138817 cella_engine: release id=00000000656f7157bb63d038f6d12eb2 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985558947243932 cella_engine: release id=0000000065707b0a894ab06ad14a669b host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985558958475331 cella_engine: release id=00000000657b7d8abb1dec5800709ad4 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985558959377947 cella_engine: release id=00000000657c74e6b058e71cc7e1b720 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985558966757243 cella_engine: release id=00000000658379199765c398a4cfe2a8 host='' ip=10.77.0.2 port=50007 direction=1
host_ns=1789985558967518031 cella_engine: release id=00000000658478a6a8bbc290d1e147e7 host='' ip=10.77.0.2 port=50007 direction=0
host_ns=1789985558973011326 cella_engine: release id=00000000658a788e903277adfb506281 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789985558973793425 cella_engine: release id=00000000658a768aad64004edc77d780 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789985558981402111 cella_engine: release id=000000006592756483c54ce23fedfc61 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985558982217051 cella_engine: release id=0000000065937b10808cb0309abf1fa5 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985558987603896 cella_engine: release id=0000000065987adca30d499d35aae707 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985558988481263 cella_engine: release id=0000000065997120bf0e3052ce82c823 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985559004423288 cella_engine: release id=0000000065a979f585d7572eaa8be01e host='' ip=10.77.0.2 port=50003 direction=1
host_ns=1789985559005438835 cella_engine: release id=0000000065aa7adeb468ea6536aa5c92 host='' ip=10.77.0.2 port=50003 direction=0
host_ns=1789985559010563217 cella_engine: release id=0000000065af7118b1fb500376d844bc host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985559011296784 cella_engine: release id=0000000065b07b6198a7b174c565f30d host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985559016883524 cella_engine: release id=0000000065b57eb890abb7b4805aeffc host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985559044549723 cella_engine: release id=0000000065d17206be5cb86995a67500 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985559046151871 cella_engine: release id=0000000065d37fb1acbbe28a2a4d8c33 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985559052222962 cella_engine: release id=0000000065d978e88ecd53116943fada host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985559054261409 cella_engine: release id=0000000065db7542ab978d39b20aa6a4 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985559055079454 cella_engine: release id=0000000065dc7f2187003a4743061bab host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985559055351626 cella_engine: release id=0000000065dc7392aa57a59bc4496205 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559056460498 cella_engine: release id=0000000065dd74febcaeb1e8ab265ffd host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985559057160362 cella_engine: release id=0000000065de7fe184ff480346f9ec5b host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985559076172511 cella_engine: release id=0000000065f07abea15e335e88ff5ef0 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985559077206983 cella_engine: release id=0000000065f27de583b5c77bc7bf7b7d host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559079597252 cella_engine: release id=0000000065f47f5d8ef4789f187dce8f host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985559098481681 cella_engine: release id=0000000066077180b20cdf48f454af8b host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985559099400176 cella_engine: release id=00000000660871b39ee8e2382ce68681 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559100776671 cella_engine: release id=000000006609762aa6ef25a55187c285 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559101522551 cella_engine: release id=00000000660a7ae28d5162949349d4cb host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559102358981 cella_engine: release id=00000000660b7721b93472a01abddab4 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559102502632 cella_engine: release id=00000000660b712a86238d9e0709b860 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985559102796603 cella_engine: release id=00000000660b703c9aadc0359788b896 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985559103915163 cella_engine: release id=00000000660c735cabd98121fd20485c host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559104607383 cella_engine: release id=00000000660d7cda8285002a15f87ff1 host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559104775079 cella_engine: release id=00000000660d713180548bf3d7356d56 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985559106967085 cella_engine: release id=00000000660f728b8411fc1c8072fbc0 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985559616717230 cella_engine: release id=00000000680d73e8b5064d200d2a6a17 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985559617817817 cella_engine: release id=00000000680e73e092d1bf6c0cb54e4e host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985559618139591 cella_engine: release id=00000000680f711f8877da297ab287bd host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985559624320397 cella_engine: release id=0000000068157b9c88d5bc16fa8a3b9d host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985560736299708 cella_engine: release id=000000006c6c7738a257ba6a9e8a612f host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985560737426083 cella_engine: release id=000000006c6e79f6a107a31625b2a1c2 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985560737581836 cella_engine: release id=000000006c6e7b2bb392e1005f0e08e9 host='openrouter.ai' ip=104.18.3.115 port=443 direction=1
host_ns=1789985560738840188 cella_engine: release id=000000006c6f72e38ab513349e0cd27c host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985560743846179 cella_engine: release id=000000006c7470d59f9b8b2e167edf01 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985560744649196 cella_engine: release id=000000006c757d3a968ac7986995b5b9 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985560750198155 cella_engine: release id=000000006c7b783ebc18af90636cbcdb host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985560752300273 cella_engine: release id=000000006c7d7b21bbcc3969059a71a9 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985560753524251 cella_engine: release id=000000006c7e7913ab009bbbe48ac1cc host='openrouter.ai' ip=104.18.3.115 port=443 direction=0
host_ns=1789985560753870982 cella_engine: release id=000000006c7e7d8cb7389e147c3f3600 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789985560760745159 cella_engine: release id=000000006c8574a6a1927ef095a1fd0a host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985560823185123 cella_engine: release id=000000006cc47ce99cd187f3e3df97d5 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985560824456931 cella_engine: release id=000000006cc57f4988c66847c27e9eb4 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985560829324341 cella_engine: release id=000000006cca7d31a5dd698baf832024 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985560830306564 cella_engine: release id=000000006ccb7c2496b616022cb3813c host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985560835826890 cella_engine: release id=000000006cd07df4ba34d104858bc50d host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985560842001614 cella_engine: release id=000000006cd67d058e5a098d4e486801 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985560843176901 cella_engine: release id=000000006cd87fc9850e1bc2ede37827 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985560848162754 cella_engine: release id=000000006cdd7a57bdf1e2ac59ec6d14 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985560881508988 cella_engine: release id=000000006cfe71859ed3fa94b0d14cce host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985560882645021 cella_engine: release id=000000006cff747fb1ae799f9f593ac8 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985560882997422 cella_engine: release id=000000006d007375a6d50d023c59ecc4 host='' ip=9.9.9.9 port=53 direction=0
host_ns=1789985560929296398 cella_engine: release id=000000006d2e7223b9bac03aa6d4d52e host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985560952514675 cella_engine: release id=000000006d4477ca99cd62629659e8a1 host='' ip=9.9.9.9 port=53 direction=1
host_ns=1789985560953863457 cella_engine: release id=000000006d467bba8a7d075649c5d33b host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789985560953936936 cella_engine: remember ip=172.66.147.243 port=443 skip_freeze=True keep_open=3600
host_ns=1789985566869764080 cella_engine: release id=000000006ded7176ad0cd201b883326c host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985566870052952 cella_engine: release id=000000006ded76f7800b34c97714781d host='' ip=10.77.0.2 port=50005 direction=1
host_ns=1789985566872901271 cella_engine: release id=000000006df1714a91af847d51a8c765 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985566875454976 cella_engine: release id=000000006df378ea9231d55693d7251c host='' ip=10.77.0.2 port=50005 direction=0
host_ns=1789985566883978981 cella_engine: release id=000000006dfc70a39bf94afd164ed474 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985566885045073 cella_engine: release id=000000006dfd7918a8f45a1704d69711 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985566890256108 cella_engine: release id=000000006e027145abeedef838b9e915 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985566891513619 cella_engine: release id=000000006e037ec097802f73b8336c64 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985566895299298 cella_engine: release id=000000006e077698ae9dcdd93128fdca host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985566900598358 cella_engine: release id=000000006e0c7c3b9596f63bf6d29423 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985566911133379 cella_engine: release id=000000006e1770b0bff3f261662ab7b8 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789985566912357308 cella_engine: release id=000000006e1875768b004e4890f8ce62 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789985566913176225 cella_engine: release id=000000006e197afeac97e0f5ef6d88da host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789985566923638810 cella_engine: release id=000000006e237d78ae51b8022ce7f9e8 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985566924549531 cella_engine: release id=000000006e24730396c2e53c99784bae host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985566925647603 cella_engine: release id=000000006e25717a80bb7db637d5d3fc host='' ip=9.9.9.9 port=53 direction=0
host_ns=1789985566932105218 cella_engine: release id=000000006e2c72fb88eba94ffc3dca16 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789985566932998876 cella_engine: release id=000000006e2d767b94182c944dce5627 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789985566934198599 cella_engine: release id=000000006e2e76aeab258798ccea8347 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789985566935491967 cella_engine: release id=000000006e2f78f5b84186c6d19adcea host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789985566935890756 cella_engine: release id=000000006e307f16beedaf0a29af40af host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789985566936361771 cella_engine: release id=000000006e30762b8f4cd5543ad8e83c host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789985566937341500 cella_engine: release id=000000006e317e39b129f35cd9a1f952 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789985566942688621 cella_engine: release id=000000006e377ee6ab7fc7b010ccb6b9 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789985566971896414 cella_engine: release id=000000006e54743db25abe22d3934f34 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985566992745282 cella_engine: release id=000000006e68780cb9ba76d2b86e31ef host='' ip=9.9.9.9 port=53 direction=1
host_ns=1789985566994174345 cella_engine: refuse id=000000006e6a7d86a7729dbe77ef20f6 host='example.org' ip=104.20.26.136 port=443 direction=0
host_ns=1789985572864718102 cella_engine: release id=000000006edf7a8daeb9d3d06fd8693b host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789985572864996875 cella_engine: release id=000000006edf790b9114d9b98860afbf host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789985572866201858 cella_engine: release id=000000006ee171f7b84f053dc0fcb21e host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789985572866514986 cella_engine: release id=000000006ee17fcd9a0c76a42be0fd7d host='' ip=10.77.0.2 port=50002 direction=0
