host_ns=1789984359680995724 cella_engine: pre-plant ip= port=0 ethertype=0x0806 keep_open=86400
host_ns=1789984359681149823 cella_engine: pre-plant ip=9.9.9.9 port=53 ethertype=0x0800 keep_open=86400
host_ns=1789984359681268185 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789984359681353065 cella_engine: pre-plant ip=10.77.0.2 port=50000 ethertype=0x0800 keep_open=3600
host_ns=1789984359681541900 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789984359681693143 cella_engine: pre-plant ip=10.77.0.2 port=50001 ethertype=0x0800 keep_open=3600
host_ns=1789984359682083316 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789984359682191219 cella_engine: pre-plant ip=10.77.0.2 port=50002 ethertype=0x0800 keep_open=3600
host_ns=1789984359682282651 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789984359682350718 cella_engine: pre-plant ip=10.77.0.2 port=50003 ethertype=0x0800 keep_open=3600
host_ns=1789984359682429576 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789984359682511170 cella_engine: pre-plant ip=10.77.0.2 port=50004 ethertype=0x0800 keep_open=3600
host_ns=1789984359682577855 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789984359682651313 cella_engine: pre-plant ip=10.77.0.2 port=50005 ethertype=0x0800 keep_open=3600
host_ns=1789984359682739418 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789984359682815811 cella_engine: pre-plant ip=10.77.0.2 port=50006 ethertype=0x0800 keep_open=3600
host_ns=1789984359682916631 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789984359683014385 cella_engine: pre-plant ip=10.77.0.2 port=50007 ethertype=0x0800 keep_open=3600
host_ns=1789984378079250470 cella_engine: release id=00000000321c7fb289a245d2872bd9cd host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378097939823 cella_engine: release id=00000000322f7818a407683546176b1d host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378098533769 cella_engine: release id=0000000032307c4b9bfe448eb636c246 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378099158071 cella_engine: release id=000000003230799680b2067a6b94b770 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378099995444 cella_engine: release id=0000000032317557aefd31ca6e2a3435 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378101124874 cella_engine: release id=00000000323279899028a69b763ce5d0 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378102090447 cella_engine: release id=0000000032337ff9b24ac170afb5296d host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378102741029 cella_engine: release id=0000000032347f74b11daa5c3ccca174 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378104206991 cella_engine: release id=0000000032357a549cdefde9d4941ced host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378104294315 cella_engine: release id=00000000323576d7a13c8d7e91552dfc host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984378185191506 cella_engine: release id=00000000328675dc9dc26eff1853fddd host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378186498099 cella_engine: release id=0000000032887043be8effb96200b6b6 host='' ip=10.77.0.2 port=50002 direction=0
host_ns=1789984378193377006 cella_engine: release id=00000000328f73dea5b7857225e7f686 host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984378195437554 cella_engine: release id=0000000032917cdba3046780e99a50ab host='' ip=10.77.0.2 port=50002 direction=1
host_ns=1789984378196804902 cella_engine: release id=0000000032927318ae81da2004c4c236 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378218388329 cella_engine: release id=0000000032a77e5b8aa80bd1b28e1e57 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378219292467 cella_engine: release id=0000000032a87f4faac2b81afb65828b host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984378224494645 cella_engine: release id=0000000032ae7c039f267e9026f1135c host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378225369227 cella_engine: release id=0000000032ae73fe964150e1731d32f7 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984378230914028 cella_engine: release id=0000000032b478c8b47a3ebc5ed29544 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984378231644109 cella_engine: release id=0000000032b57ad3a2f736d2d9cdc9b0 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984378237069587 cella_engine: release id=0000000032ba79c8ad6cfae76fc30ca3 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984378237714237 cella_engine: release id=0000000032bb7bc58c8f29e857f15ae4 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984378243274707 cella_engine: release id=0000000032c07d6f9b7c7f5b1f3a2464 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984378245261048 cella_engine: release id=0000000032c2739097d49c14947e0100 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984378245967144 cella_engine: release id=0000000032c376e8b7aa691ca910f3f2 host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984378246196774 cella_engine: release id=0000000032c37a71a74641dcbfc2fe11 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378268463414 cella_engine: release id=0000000032d97ca5aba549ac0246ceaf host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378269503277 cella_engine: release id=0000000032db7e2c83b81179ac52c538 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378270293951 cella_engine: release id=0000000032db7b0baac6b93b88050507 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378291759177 cella_engine: release id=0000000032f07baea6519e658537c52b host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378293408324 cella_engine: release id=0000000032f27ec4a52ea69b522c99a2 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984378293619520 cella_engine: release id=0000000032f37c30b1f0f84a8f73175a host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378295338358 cella_engine: release id=0000000032f47c01a152d28e3f0c96e1 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378296073728 cella_engine: release id=0000000032f576188b595ca4d59594da host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378297317193 cella_engine: release id=0000000032f77a87b1108feb8cf5fb8e host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378380442447 cella_engine: release id=000000003349758e813392b312c83d85 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984378382092054 cella_engine: release id=00000000334b74fd881f02161cb5794a host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984378388579075 cella_engine: release id=0000000033527ed9b90d445f20cc4ce7 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984378389440142 cella_engine: release id=0000000033537537853fbe8e7d0df428 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984378411492300 cella_engine: release id=000000003369790cb725def6e6979902 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378412606101 cella_engine: release id=00000000336a78ffb73a1a6691c5e693 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984378417678845 cella_engine: release id=00000000336f78f7a43d453937b7cb09 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378418426670 cella_engine: release id=0000000033707074949f28d951988968 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984378423876793 cella_engine: release id=0000000033757aeb97ae715bc7a148d0 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378424540300 cella_engine: release id=00000000337676fb960a266a6b7b428a host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984378430230043 cella_engine: release id=00000000337b79e98d1b43d625aa4c9e host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378430974561 cella_engine: release id=00000000337c7a1dbf721be80ee43793 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984378431790723 cella_engine: release id=00000000337d7edcb5ff7134b3c759d5 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984378438419500 cella_engine: release id=00000000338473feb7e92f6d1751fa9b host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378440479689 cella_engine: release id=0000000033867b6b9543dbe5a16cdbb7 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378441212375 cella_engine: release id=00000000338673bab82d6d39fb3b2220 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984378441515574 cella_engine: release id=0000000033877da09fcef3d89505cca4 host='' ip=9.9.9.9 port=53 direction=0
host_ns=1789984378488593682 cella_engine: release id=0000000033b67278a3c87e8b2d4dc81a host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984378515448106 cella_engine: release id=0000000033d07453ae034f876963458a host='' ip=9.9.9.9 port=53 direction=1
host_ns=1789984378516603967 cella_engine: refuse id=0000000033d27af4bcc1a526108a1003 host='example.org' ip=172.66.157.237 port=443 direction=0
host_ns=1789984384985757907 cella_engine: refuse id=00000000387b7d4195f51d0e2095eca3 host='example.org' ip=172.66.157.237 port=443 direction=0
host_ns=1789984393453879219 cella_engine: release id=000000003c3c7f6aa7fc9ebbc34ef31d host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984393461261841 cella_engine: release id=000000003c4478dba35975e4c3cccdeb host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984393463356124 cella_engine: release id=000000003c46774bac02045b201d6d3e host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984393465459483 cella_engine: release id=000000003c4871bab649ab51650a7584 host='' ip=10.77.0.2 port=50007 direction=1
host_ns=1789984393468203646 cella_engine: release id=000000003c4b706ba1738f292763ac9c host='' ip=10.77.0.2 port=50007 direction=0
host_ns=1789984393473994339 cella_engine: release id=000000003c5179389f22dabcb9228ac3 host='' ip=10.77.0.2 port=50001 direction=1
host_ns=1789984393474834968 cella_engine: release id=000000003c527e6cabc65de5c6fdd6ce host='' ip=10.77.0.2 port=50001 direction=0
host_ns=1789984393480356565 cella_engine: release id=000000003c5776d9af0bc94072b68eb9 host='' ip=10.77.0.2 port=50006 direction=1
host_ns=1789984393481103728 cella_engine: release id=000000003c5879af9e90cf0335efcb6d host='' ip=10.77.0.2 port=50006 direction=0
host_ns=1789984415609413416 cella_engine: release id=0000000092c870a3bce5e5a559f4a538 host='' ip= port=0 direction=1
host_ns=1789984415612138593 cella_engine: release id=0000000092cb7c90b4dc0db6ba1fbb7c host='' ip= port=0 direction=0
host_ns=1789984415617618432 cella_engine: release id=0000000092d1792a9d369c89e7b6baed host='' ip=10.77.0.2 port=50005 direction=1
host_ns=1789984415621610749 cella_engine: release id=0000000092d57398a51eb1c28371b53b host='' ip=10.77.0.2 port=50005 direction=0
host_ns=1789984415673830772 cella_engine: release id=0000000093097fcdabdc60a6735daec7 host='' ip=10.77.0.2 port=50001 direction=1
host_ns=1789984415674829016 cella_engine: release id=00000000930a7dda95340ba02d029a67 host='' ip=10.77.0.2 port=50001 direction=0
host_ns=1789984415679993714 cella_engine: release id=00000000930f79f1a5091e6608022467 host='' ip=10.77.0.2 port=50001 direction=1
host_ns=1789984415680759101 cella_engine: release id=0000000093107d62a605c70e637ab2cf host='' ip=10.77.0.2 port=50001 direction=0
host_ns=1789984415690395826 cella_engine: release id=0000000093197c1ab455c39763737ab1 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415692318587 cella_engine: release id=00000000931b735e9b2d1d9448de76a4 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984415698870960 cella_engine: release id=0000000093227df3b96ea0809b5b6aa7 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415702940070 cella_engine: release id=00000000932671ad94a450815337b988 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415704072116 cella_engine: release id=0000000093277f4ea0756347aed2db6e host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984415716118455 cella_engine: release id=0000000093337159bfd52888aab24f49 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984415721708432 cella_engine: release id=00000000933979359150924ce5d02858 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415727859821 cella_engine: release id=00000000933f73f8affce4de99b24a14 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415728795258 cella_engine: release id=00000000934073d88a0f0d8ac952a6de host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984415730171473 cella_engine: release id=0000000093417fb68c862f8a67854323 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984415735142026 cella_engine: release id=0000000093467c22978f78bfa70d564b host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415764000373 cella_engine: release id=0000000093627828b35dca4b23463c4c host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984415765499297 cella_engine: release id=0000000093647264981e0ad613134156 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415766909716 cella_engine: release id=0000000093667216ab480ad47ad152ba host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415769464373 cella_engine: release id=0000000093687ebca7d8394b460e3a47 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984415777819741 cella_engine: release id=0000000093717fd19fc594fbcbfd846d host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415790629554 cella_engine: release id=00000000937d7e12acd311f651f3e49c host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984415791916170 cella_engine: release id=00000000937f70408d7cb78a85f2b732 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415792378258 cella_engine: release id=00000000937f71c8a0470ee6e3647e1e host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984415793241419 cella_engine: release id=000000009380744993e92b391603d2ac host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415794208274 cella_engine: release id=0000000093817e29ba148c01f5ec0d99 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415796552626 cella_engine: release id=000000009384760fbc4bd4ddc2e3342f host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984415798327599 cella_engine: release id=0000000093857876916b8b796b7b3356 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415800730551 cella_engine: release id=0000000093887e8e8a2565823a75c6c2 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984415801604502 cella_engine: release id=0000000093897a79b0b46ff8743b1c7c host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415802794867 cella_engine: release id=00000000938a7231bfc20990c2896497 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984415876191975 cella_engine: release id=0000000093d27b16839ab6c84a33b5c7 host='example.com' ip=172.66.147.243 port=443 direction=1
host_ns=1789984415877869755 cella_engine: release id=0000000093d571bf8a921e039deee450 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984415883972414 cella_engine: release id=0000000093db7d3fa3da99f5d1e29bae host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415885973250 cella_engine: release id=0000000093dd73d8960bbb555dd59bd3 host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415887947037 cella_engine: release id=0000000093df78139c45b00060e40633 host='example.com' ip=172.66.147.243 port=443 direction=0
host_ns=1789984415913068067 cella_engine: release id=0000000093f873219b6a8b00eb2289ef host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415914059738 cella_engine: release id=0000000093f9784bb48b231486feb579 host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984415919162750 cella_engine: release id=0000000093fe7fe4b060fffd10bd093d host='' ip=10.77.0.2 port=50000 direction=1
host_ns=1789984415920040508 cella_engine: release id=0000000093ff7638ba289cce7d31749b host='' ip=10.77.0.2 port=50000 direction=0
host_ns=1789984415925421673 cella_engine: release id=0000000094047eadb8a3040d516f6857 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984415926278652 cella_engine: release id=0000000094057a8fac7ef3c1c1828619 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984415931647463 cella_engine: release id=00000000940b71c0a71897b6915e6c09 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984415933767513 cella_engine: release id=00000000940d7dd08849b0e4a05f49b4 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984415934540926 cella_engine: release id=00000000940e7762a811fe6d7cbe5004 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984415940050150 cella_engine: release id=0000000094137c03aa981246478a0a6e host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984415942155043 cella_engine: release id=0000000094157585a2c244926893e65d host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984415943037270 cella_engine: release id=00000000941674878f242b32e6833f83 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984415944001510 cella_engine: refuse id=00000000941777d08e9d041e413d1fae host='example.org' ip=172.66.157.237 port=443 direction=0
host_ns=1789984421630436973 cella_engine: release id=0000000094eb7c549f8edffe3b886fae host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984421635996141 cella_engine: release id=0000000094f17ab089ce41588d02c96c host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984422478558997 cella_engine: refuse id=00000000983b71c6836004dd5626203f host='example.org' ip=172.66.157.237 port=443 direction=0
host_ns=1789984429381470173 cella_engine: release id=000000009c047ce08a8b8f28d3d58d40 host='' ip=10.77.0.2 port=50004 direction=0
host_ns=1789984429387561952 cella_engine: release id=000000009c0b795b875549ed9086bb13 host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984429389445578 cella_engine: release id=000000009c0d78839a7eab18fd5e13ca host='' ip=10.77.0.2 port=50004 direction=1
host_ns=1789984432380222909 cella_engine: release id=00000000a7bb7b5a8d7fa9a47dbfa20d host='' ip= port=0 direction=0
host_ns=1789984432382098340 cella_engine: release id=00000000a7bd7870908595429819a2ea host='' ip= port=0 direction=1
host_ns=1789984432709287191 cella_engine: bridge closed (CancelledError) -- cycle ended, awaiting reconnect
host_ns=1789984432709301649 cella_engine: 178 verdicts, avg 20595 ns, max 83327 ns
